smiles,base_material,dielectric_constant,tg_celsius,density_g_cm3,thickness_nm,applied_voltage,temp_c,sim_capacitance_F,sim_status
CCCCCCCCC(=O)O,PE,2.2884414993415603,-122.95885412683532,0.9582054839324085,2411.154099590082,314.61306798419946,25,90.51230704589352,Success
CCCCCCC(=O)O,PE,2.1754744171749585,-116.45165285833136,0.9579343025879272,1176.5636909351847,154.8683948859374,100,0.0,Failed
CCCC(c1ccccc1)CC(c1ccccc1)C,Polystyrene,2.593743729735413,104.6448226779671,1.0520169020690366,2267.306860441928,482.82993345301,300,0.0,Failed
CCCC(F)(F)C(F)(F)CC,PTFE,2.179944330365252,112.1633870440132,2.186772655288072,830.6114171820313,493.0257561972179,200,239.203755652629,Success
CC(=O)CCCCCC(=O)NC(=O)O,Nylon-6,3.523002605601925,43.19472942645597,1.1500932766594494,1496.8491634730651,437.5415931891834,200,215.17144140326,Success
c1ccccc1C(=O)c1ccc(cc1)C(=O)OCCOOC,PET,3.320223375988492,77.70836060195059,1.3428173099937346,3160.99595859376,170.81016822251573,100,0.0,Failed
CCCCC(C)CC(C)CCC,PP,2.107700349306356,-10.15068412981356,0.8794238113589188,4614.795035031312,144.9635621493242,300,45.9184145798834,Success
ClCC(c1ccccc1)CC(c1ccccc1)Cl,Polystyrene,2.4135898155739146,102.9241094202595,1.041253414522695,1387.0013520693649,321.39106350926244,300,160.808812651614,Success
NC(=O)c1ccc(cc1)C(=O)OCCOOC,PET,3.358071668737028,75.8860237220002,1.353526367264935,666.7402667655829,353.529039060732,100,0.0,Failed
CCC(Cl)CC(Cl)C(=O)O,PVC,3.429299871424766,83.60707829471914,1.4034436959275636,1268.3553450575037,341.6882142333652,200,0.0,Failed
CCCC(Cl)CC(Cl)CC,PVC,3.467000535178564,80.27735591880148,1.3548246230980578,4264.482134967305,458.2308903440382,300,0.0,Failed
NC(=O)c1ccc(cc1)C(=O)OCCOC#N,PET,3.292871943600933,74.73360121730776,1.37128353112542,3148.930343288076,413.8305335629316,100,0.0,Failed
CCCC(=O)c1ccc(cc1)C(=O)OCCOCC,PET,3.2637908153378183,74.60911084008399,1.3919395620958948,3995.3490530525855,464.71103772852007,300,77.954764412645,Success
CCCC(F)(F)C(F)(F)OC,PTFE,2.0332132159812697,112.14839999367916,2.2165886492489686,3943.8986589515584,389.7254663674312,200,0.0,Failed
FC(F)(F)CC(Cl)CC(Cl)CCC,PVC,3.449818016574904,75.91472054249114,1.4486840276280788,4307.873494788628,226.8697042589354,100,0.0,Failed
FC(F)(F)CC(C)(C(=O)OC)CC(C)(C(=O)OC)C#N,PMMA,2.9243541356125835,104.61197235985912,1.1663497503775595,1568.5103521745832,24.734102854527706,300,171.832604573868,Success
FC(F)(F)CC(F)(F)CC(F)(F)C(F)(F)F,PVDF,11.935773177186668,-39.89981371055359,1.7684304075514965,4949.866198495654,312.83981557605995,200,218.76558671454,Success
c1ccccc1CC(c1ccccc1)CC(c1ccccc1)C,Polystyrene,2.427116545663725,104.6848587067766,1.0064419062428929,1124.6235298390302,288.3558909514396,25,0.0,Failed
FC(F)(F)CC(C)(C(=O)OC)CC(C)(C(=O)OC)C(F)(F)F,PMMA,3.074747394534529,109.48181022493414,1.210903336947552,2946.7206014894045,455.767102268206,100,98.6436014991701,Success
FC(F)(F)C(F)(F)C(F)(F)Cl,PTFE,2.1145070620409943,110.94563055706142,2.199788830429404,2132.0039151684405,216.8022381111798,25,94.38501619255833,Success
CCCC(c1ccccc1)CC(c1ccccc1)CCC,Polystyrene,2.517987809501342,102.1362496570164,1.0327516193767776,4068.716285092672,255.66365588656024,25,60.6705005598765,Success
CCCC(c1ccccc1)CC(c1ccccc1)CC,Polystyrene,2.4351093535374115,95.17901116381032,1.0483019458388865,2297.3477029918567,24.973357842700807,200,0.0,Failed
FC(F)(F)CCCCCCl,PE,2.22016577467478,-115.21311407046416,0.9480474933184634,2563.3641607589107,14.0372211673315,200,0.0,Failed
CCC(C)CC(C)CCC,PP,2.157699978469179,-14.76843184833174,0.8782362540874203,4979.546216353668,328.1889360051138,100,0.0,Failed
NCC(F)(F)CC(F)(F)CC,PVDF,12.01200315914856,-31.64010933021868,1.763708012349306,2973.1898956500377,303.57628903169655,300,0.0,Failed
NCCCCCC(=O)NC#N,Nylon-6,3.414554512667088,43.875185508867744,1.147279958038088,856.0912919616733,119.8539232434739,100,0.0,Failed
CCC(F)(F)C(F)(F)CC,PTFE,2.0511899070356483,118.79370547453232,2.217892500392914,1679.720411456752,127.48370590119252,25,114.821831683925,Success
CCCC(=O)c1ccc(cc1)C(=O)OCCOOC,PET,3.2305070880993125,74.35312322206326,1.4272757040246584,4025.503703887379,395.8896539689512,200,76.9649358210904,Success
c1ccccc1CCCCCC(=O)NCl,Nylon-6,3.40693725701318,48.88153012554312,1.1826257936061433,756.9273099739746,251.7736706422687,25,0.0,Failed
NCCCCCC(=O)NCC,Nylon-6,3.4840039805744905,49.58363920191343,1.1068495986522031,3551.956553889719,331.45191411632044,100,0.0,Failed
CCC(Cl)CC(Cl)OC,PVC,3.4769206156291763,76.76763251887478,1.4350826640632002,3084.3450675198874,163.3207752656338,100,106.004299792003,Success
COCC(c1ccccc1)CC(c1ccccc1)OC,Polystyrene,2.4215283139574955,95.0191610231642,1.0724481851240155,4100.176176848377,213.90400962976528,100,0.0,Failed
c1ccccc1CC(F)(F)CC(F)(F)OC,PVDF,11.9534579615963,-38.11484251082894,1.824378157112968,3724.72253709266,411.7267647453659,25,0.0,Failed
CC(=O)CC(c1ccccc1)CC(c1ccccc1)C,Polystyrene,2.599863562894692,103.08559338012644,1.0967229021681872,3914.186972483992,329.5733648955872,300,0.0,Failed
CC(F)(F)C(F)(F)C,PTFE,2.119476394338688,110.56957301805988,2.1822599423871227,4835.534155694383,181.6301398795724,25,0.0,Failed
CCCCCCCC(=O)O,PE,2.28256814827533,-117.78185998084112,0.9364926013909184,2660.48446882275,184.52462151169044,200,0.0,Failed
c1ccccc1Oc1ccc(cc1)C(C)(C)c2ccc(cc2)OCl,Polycarbonate,2.888179825503564,147.11469422153593,1.227167296592928,4419.187328024648,415.0902006850505,200,0.0,Failed
c1ccccc1CC(F)(F)CC(F)(F)C(=O)O,PVDF,12.001048738363943,-31.218774019675124,1.7541601237208688,4340.613015470102,498.9807277364038,100,0.0,Failed
NCCCCCCl,PE,2.151815065916358,-120.07734197136612,0.9109649220763716,2051.0814206271325,160.02301718393744,25,0.0,Failed
CC(=O)CC(Cl)CC(Cl)C(F)(F)F,PVC,3.521779077395981,84.17931997348938,1.3967618670363922,1571.3747309967173,66.39987245022242,100,205.21976089102603,Success
CCCC(=O)c1ccc(cc1)C(=O)OCCOC#N,PET,3.290299047454173,71.24366568784032,1.3440545170725409,4713.944797326244,78.50437504979125,300,67.21498984987879,Success
c1ccccc1CCCCCC,PE,2.169530868777352,-121.01707729765548,0.9198780980519288,1564.3572722232905,331.10908446692287,200,129.503087124288,Success
c1ccccc1CC(F)(F)CC(F)(F)C,PVDF,11.936331637171149,-39.20744901209781,1.7723876613609977,4372.410971239596,122.84337981039944,100,247.383071022674,Success
CCC(F)(F)CC(F)(F)OC,PVDF,11.938436928360415,-39.56803623637204,1.7744461327335377,3688.820904188226,399.2847176937469,300,0.0,Failed
FC(F)(F)CC(c1ccccc1)CC(c1ccccc1)C(F)(F)F,Polystyrene,2.461271798702564,102.63850016665351,1.0955722956965543,786.7324070694772,106.048928369864,100,0.0,Failed
FC(F)(F)CCCCCC#N,PE,2.2253080068524858,-121.30670197268356,0.9040470987640872,2981.53428196241,418.9281169909321,300,0.0,Failed
CCCCCCC(=O)NC(F)(F)F,Nylon-6,3.4170651670012098,48.78317586455629,1.111541152591001,959.822484482606,478.80818516390303,300,0.0,Failed
c1ccccc1Oc1ccc(cc1)C(C)(C)c2ccc(cc2)OCCC,Polycarbonate,2.9530549073652548,144.21745564590503,1.2303715661982506,3430.2468427797244,429.46485839971,200,0.0,Failed
CCC(C)(C(=O)OC)CC(C)(C(=O)OC)C(=O)O,PMMA,2.902664230352132,101.52890280370396,1.212325207619554,2215.789439633837,192.91452988152065,200,0.0,Failed
FC(F)(F)C(=O)c1ccc(cc1)C(=O)OCCOC,PET,3.2930524801447847,75.06034651807622,1.345029970152933,2903.306664982676,174.38811893718616,25,0.0,Failed
CCCCC(F)(F)CC(F)(F)C(F)(F)F,PVDF,11.968317973663613,-33.57138403382457,1.7782371783217397,2651.3645575027454,290.0984923025351,25,0.0,Failed
COc1ccc(cc1)C(C)(C)c2ccc(cc2)OCCC,Polycarbonate,2.9677923331128744,144.32644152099806,1.2379189639641857,3692.684637784441,124.8868679135978,200,0.0,Failed
COCCCCCC(=O)NC#N,Nylon-6,3.4261518218555427,44.30861282592569,1.1374086531801793,2702.128071151481,178.7497300417725,100,0.0,Failed
CCOc1ccc(cc1)C(C)(C)c2ccc(cc2)OC#N,Polycarbonate,2.874076573891569,140.4219073372031,1.184832209221058,3588.01154289084,85.65516633465984,200,76.78118685618459,Success
CCCC(C)CC(C)C(=O)O,PP,2.144180505720499,-10.213238265366636,0.8697004221407301,2764.565319990782,242.2503974214687,25,0.0,Failed
CCCCC(F)(F)CC(F)(F)C,PVDF,11.97513881622565,-33.00126798542516,1.8236109319894795,3981.503772248894,277.76581206051674,100,272.01571479087005,Success
CC(=O)CC(c1ccccc1)CC(c1ccccc1)C#N,Polystyrene,2.5461765665426994,103.75991370602428,1.029580764571248,1132.87906049436,186.8784529218124,200,0.0,Failed
CCCC(Cl)CC(Cl)C,PVC,3.4537456268466498,78.9845214921269,1.4198894010136192,725.3290152549168,374.4110509675225,100,0.0,Failed
CCC(F)(F)CC(F)(F)CC,PVDF,12.042913474386271,-38.21728768315043,1.7664162629632083,3223.977250261192,86.93509603814908,300,0.0,Failed
CCCC(C)(C(=O)OC)CC(C)(C(=O)OC)CCC,PMMA,2.994353664620532,105.89606142523408,1.1790433800388251,4573.254998825707,70.10312276920253,25,0.0,Failed
CC(=O)CC(C)(C(=O)OC)CC(C)(C(=O)OC)CCC,PMMA,2.95104221646619,100.06929397723243,1.1556259028549811,722.7097303779306,430.6951269673694,100,368.39227223382096,Success
ClCC(C)CC(C)C(=O)O,PP,2.255802838242777,-6.915072502100921,0.8903531769305933,2126.249812684032,422.4003943618089,300,100.517068662802,Success
COCCCCCC(=O)NOC,Nylon-6,3.573472845405283,44.15071613237247,1.186731960789758,2191.1529687260445,184.62708149081945,100,151.0327587542,Success
NC(=O)c1ccc(cc1)C(=O)OCCOC(F)(F)F,PET,3.330469397348056,78.12700533002212,1.3508217926408903,2269.989346713349,490.04571981869606,200,0.0,Failed
CCCCC(F)(F)CC(F)(F)CCC,PVDF,12.025669680136378,-38.23388714599338,1.7444396918942586,3050.319051155018,471.06255527784975,100,355.358443251585,Success
c1ccccc1CC(Cl)CC(Cl)OC,PVC,3.443218902304749,79.80744064004793,1.4241216243542951,1433.9939118724926,372.29888125642657,100,219.392804448671,Success
CCCCC(C)(C(=O)OC)CC(C)(C(=O)OC)C#N,PMMA,2.98590787742263,107.20854962786612,1.1652536045203563,3274.272963900189,91.35907571081928,100,0.0,Failed
CC(=O)CCCCCC(=O)O,PE,2.2437558659943275,-121.71433410011352,0.913185099976137,3100.25270811032,369.80675065622063,25,70.2144052863125,Success
CCCC(c1ccccc1)CC(c1ccccc1)OC,Polystyrene,2.5295408805446886,95.1684394333696,1.0693759101210378,4393.219526547429,462.7267268323098,200,56.6371195592149,Success
COCC(F)(F)CC(F)(F)C,PVDF,11.93445562882685,-37.01254996507997,1.812029337084963,2404.821700324781,32.85538228377949,200,0.0,Failed
FC(F)(F)Oc1ccc(cc1)C(C)(C)c2ccc(cc2)OC#N,Polycarbonate,2.869750679177526,148.73118901017378,1.2062069940863818,1992.8105196285248,417.3106243022862,200,134.15276187520098,Success
NCC(Cl)CC(Cl)OC,PVC,3.5404837041718924,75.60291016466526,1.4245988057396612,4588.339476135076,365.4122927125001,200,0.0,Failed
COC(F)(F)C(F)(F)CC,PTFE,2.1528102001129144,116.573537237135,2.174135599742943,1043.6072509979945,105.10485509664352,25,189.405866974806,Success
COCCCCCC(F)(F)F,PE,2.1471392272893346,-122.92049915235933,0.878044597049904,1621.1454928632263,240.8427237394397,300,123.950496540714,Success
NC(F)(F)C(F)(F)OC,PTFE,2.1186258059071643,116.67819330956168,2.1526078551733048,2041.666158119531,89.93580112629803,25,98.4789965328534,Success
COCCCCCC(=O)NCl,Nylon-6,3.5854728887333502,42.58088516797793,1.144025662302941,1769.3993466812892,415.3014482058271,25,186.168079447438,Success
c1ccccc1CC(F)(F)CC(F)(F)C#N,PVDF,11.906726089053585,-34.29495534863047,1.8019075605604864,2914.0944822413067,82.86345793312229,100,368.148278420434,Success
NCC(c1ccccc1)CC(c1ccccc1)CC,Polystyrene,2.558837814538331,98.28311114819353,1.027723364750096,3099.714685834211,160.73527103067568,25,0.0,Failed
CCCCCCCC(=O)NCl,Nylon-6,3.5918766767048247,48.98710298800898,1.1673071697564967,3970.336825256863,466.6451646174516,300,0.0,Failed
COCCCCCC(=O)NC(F)(F)F,Nylon-6,3.53218871128344,43.76366803730678,1.095441727910113,1278.815302824179,428.4834498040483,25,0.0,Failed
ClCCCCCC(F)(F)F,PE,2.152892515938529,-120.51794867165113,0.927205114322476,524.0399118494603,446.5858317730469,200,0.0,Failed
CCCC(=O)c1ccc(cc1)C(=O)OCCOCCC,PET,3.272276271553386,70.2754140819957,1.427154080453756,2201.5054231190043,361.8263253152938,25,0.0,Failed
COCC(C)CC(C)C(=O)O,PP,2.114092725734974,-11.37375557247868,0.9203991300923852,2600.697198486572,288.05803569207416,25,0.0,Failed
NCC(F)(F)CC(F)(F)C(=O)O,PVDF,11.987390386035704,-36.11852929057148,1.7969197277579971,3159.218761775828,200.473840284094,100,342.20856297453,Success
CC(=O)CC(Cl)CC(Cl)Cl,PVC,3.5174024453059567,83.83925131012553,1.4038347494295291,2988.9769505337035,483.39118418961806,100,0.0,Failed
FC(F)(F)Oc1ccc(cc1)C(C)(C)c2ccc(cc2)OC(F)(F)F,Polycarbonate,2.9652302925105083,148.4829728537923,1.1636171015499326,3943.633654574965,254.826499490098,200,0.0,Failed
FC(F)(F)C(F)(F)C(F)(F)C(=O)O,PTFE,2.0022710718518897,112.17196722672534,2.241755632932259,1510.912666220956,452.520121634489,300,0.0,Failed
CCCOc1ccc(cc1)C(C)(C)c2ccc(cc2)OOC,Polycarbonate,2.9616850875010368,141.36148154048124,1.2140559930583303,1533.3689181786565,445.1801982080124,25,177.791549395583,Success
c1ccccc1CC(Cl)CC(Cl)CCC,PVC,3.4440319639756525,78.58312118042949,1.4365298881108566,1797.551803327209,221.2434239554536,300,176.367495055822,Success
CCC(C)(C(=O)OC)CC(C)(C(=O)OC)CC,PMMA,2.928950137168372,101.81915591335348,1.1646410527020852,4933.183441241793,355.64838306273464,100,0.0,Failed
CCC(F)(F)CC(F)(F)C#N,PVDF,11.951106416413824,-38.414347618931615,1.730893166926727,2939.0424331925337,219.6692283113235,200,0.0,Failed
CC(=O)CC(F)(F)CC(F)(F)C(F)(F)F,PVDF,12.094667673132076,-37.19082914855234,1.7681293106231315,723.7434399873689,47.01499276337535,100,1486.61914782397,Success
CC(=O)Oc1ccc(cc1)C(C)(C)c2ccc(cc2)OC(F)(F)F,Polycarbonate,2.9167527990820603,145.60390767890192,1.1967817837092334,3671.43226407167,252.0357527133626,200,0.0,Failed
CC(=O)C(F)(F)C(F)(F)OC,PTFE,2.134187615077177,117.29468520863482,2.1967753524833853,3478.7010359123456,435.3574631464619,25,60.2327551554606,Success
CCCCC(c1ccccc1)CC(c1ccccc1)C#N,Polystyrene,2.520841727900376,102.68587846189676,1.040873552641368,502.0618160538828,178.0837596441433,200,451.320700074505,Success
CC(=O)CC(C)(C(=O)OC)CC(C)(C(=O)OC)CC,PMMA,3.0497878603401056,107.53035425054092,1.226452317365092,1054.458320314607,20.19647502575457,200,262.87301735617405,Success
c1ccccc1CC(F)(F)CC(F)(F)CC,PVDF,11.932236581964904,-39.427397490805326,1.7750826542878908,1186.931175697356,494.0465627627145,25,0.0,Failed
CCCOc1ccc(cc1)C(C)(C)c2ccc(cc2)OC(=O)O,Polycarbonate,2.8826682193965305,144.01809656518242,1.2442960757439712,1944.754441091833,222.4328011418476,25,0.0,Failed
CCC(C)CC(C)C#N,PP,2.194838544958361,-5.438284314070954,0.9099894701998484,1529.4047762026985,235.3222089964088,100,0.0,Failed
CC(=O)CC(Cl)CC(Cl)C,PVC,3.484607242139794,80.6335427766751,1.4207935929899675,1572.6288609074943,486.9426082114933,200,0.0,Failed
CC(F)(F)C(F)(F)C(F)(F)F,PTFE,2.0422278573920485,116.2754232763521,2.172881847866373,873.0233004936631,114.54582370023677,300,0.0,Failed
CC(=O)CC(C)(C(=O)OC)CC(C)(C(=O)OC)OC,PMMA,3.0017617684335947,108.00173736232308,1.2087480636499093,1151.5659032486851,308.6576905107773,300,237.580634466117,Success
CCCCC(F)(F)CC(F)(F)CC,PVDF,12.035877920275894,-39.63533501389175,1.8014090598032788,3498.565602550941,143.2753814353341,25,310.62725234783096,Success
CCCC(c1ccccc1)CC(c1ccccc1)Cl,Polystyrene,2.525333684350357,99.764103072695,1.052910225208081,774.6973353306573,57.57186082214788,200,0.0,Failed
FC(F)(F)C(=O)c1ccc(cc1)C(=O)OCCOC(=O)O,PET,3.392938467932761,70.7276454331992,1.4142810484789727,589.3131084954471,225.68477952146324,25,0.0,Failed
CCCCCCCC(=O)NC,Nylon-6,3.5285308675743767,45.48218687312511,1.1673644524633378,3564.7121987338705,366.17835312675095,300,93.5324978056492,Success
NC(F)(F)C(F)(F)C#N,PTFE,2.078762645234621,112.49405117108776,2.187832143273456,592.2840599156262,221.1947740947792,25,0.0,Failed
NC(F)(F)C(F)(F)C(F)(F)F,PTFE,2.1273211401189576,113.0958162383605,2.197677617673981,4518.290124899875,162.51518821940658,300,0.0,Failed
c1ccccc1C(F)(F)C(F)(F)C(=O)O,PTFE,2.159888496384756,114.57018909872863,2.2155776146447006,1270.4750582491606,246.41179638083625,200,0.0,Failed
CCCCCCC(=O)NCl,Nylon-6,3.584064203468226,46.49806987663048,1.1728225317804817,845.6970411526274,19.75985087686452,25,0.0,Failed
CCCCC(Cl)CC(Cl)C,PVC,3.521772717963976,83.18611177132324,1.4388712674312003,3127.5772634057025,182.66571689417336,200,0.0,Failed
c1ccccc1CC(C)CC(C)C,PP,2.169468201534536,-11.69270893575922,0.9181657790595462,1071.8312708135215,412.27599626543673,25,0.0,Failed
COCC(C)(C(=O)OC)CC(C)(C(=O)OC)CC,PMMA,3.088880816728317,108.81592383089786,1.135642697328532,4330.437756238038,293.49398551093043,300,0.0,Failed
CCCC(F)(F)CC(F)(F)C,PVDF,12.040433612033093,-38.31505301993149,1.8118281381213728,3016.503946743368,276.38772834427675,100,359.72143995423,Success
ClC(=O)c1ccc(cc1)C(=O)OCCOC(=O)O,PET,3.207910235907612,79.35401575956332,1.336031318257616,4780.435846910008,79.34456048046006,100,0.0,Failed
CCCCC(C)(C(=O)OC)CC(C)(C(=O)OC)OC,PMMA,2.9163853745953907,100.97791919000132,1.202373180717269,941.1214543903571,478.0812621926641,300,0.0,Failed
COOc1ccc(cc1)C(C)(C)c2ccc(cc2)OC(F)(F)F,Polycarbonate,2.9053380355032674,142.52372078934255,1.1513838570553858,3377.4702720903583,368.3835939783586,200,82.1753311112116,Success
ClOc1ccc(cc1)C(C)(C)c2ccc(cc2)OOC,Polycarbonate,2.998234059003471,146.1713083748018,1.1885884149248176,4316.361948641178,76.52386329799674,25,67.2148000048856,Success
ClCC(Cl)CC(Cl)CC,PVC,3.599879464756278,83.74485845482673,1.3556412433489835,1780.688108785892,350.6758027053388,200,0.0,Failed
CCCCC(Cl)CC(Cl)Cl,PVC,3.5143754437151604,84.18506614163056,1.3993201842073986,1655.4949150552957,391.5647401951565,100,194.724079496437,Success
CC(=O)Oc1ccc(cc1)C(C)(C)c2ccc(cc2)OCCC,Polycarbonate,2.909890518015981,140.77804052089644,1.24038450129639,4045.594815247946,364.0956062912295,100,69.5808540198044,Success
c1ccccc1C(=O)c1ccc(cc1)C(=O)OCCOCC,PET,3.230264900105208,73.99788962686561,1.3491041769741037,4537.213205278242,229.9703865066314,200,0.0,Failed
c1ccccc1CCCCCC(=O)O,PE,2.185007666726782,-124.67681748350446,0.8793214232365535,4315.8758579705545,29.25904777293341,100,0.0,Failed
CCCCCCOC,PE,2.175359890521192,-123.39547953319298,0.9492618506737318,628.1486738044168,327.26309104016616,100,0.0,Failed
CCC(=O)c1ccc(cc1)C(=O)OCCOC#N,PET,3.3094783041683264,70.83375116886158,1.3644520292886368,3275.827289690596,328.0281978144197,200,0.0,Failed
CCCC(F)(F)C(F)(F)C,PTFE,2.088935220676548,118.14729556389617,2.238232787768675,1087.8085908222424,235.23414055100545,200,176.765338345466,Success
ClCC(Cl)CC(Cl)C(F)(F)F,PVC,3.4804476963540827,81.84654866634321,1.35417317982238,3065.327064272323,340.7764589633804,25,0.0,Failed
CCC(=O)c1ccc(cc1)C(=O)OCCOC(=O)O,PET,3.372699110876493,75.9212214037284,1.3490841236916709,4375.959947210042,72.66057951359086,300,73.9105466020529,Success
FC(F)(F)C(=O)c1ccc(cc1)C(=O)OCCOC(F)(F)F,PET,3.378971808880643,71.03505357359307,1.4293244564443244,780.5288501587277,421.4898813599603,25,0.0,Failed
NCCCCCC(=O)NOC,Nylon-6,3.451302109747604,43.74238124659941,1.1170819728947916,853.4490175374376,157.30055214821084,300,364.928101447351,Success
COCC(C)CC(C)OC,PP,2.169459188416686,-8.109441293110919,0.8896087241915533,4842.78714756454,229.92967637960243,200,0.0,Failed
c1ccccc1CC(c1ccccc1)CC(c1ccccc1)CCC,Polystyrene,2.4660065322951805,101.54203561848878,1.0752297984748882,1756.1026822863785,196.52040784929207,100,131.04280131457298,Success
CCCCCCCCC,PE,2.2933318502883453,-122.83335771552083,0.9075759154029008,2583.292443944306,391.4422515148573,100,0.0,Failed
COC(=O)c1ccc(cc1)C(=O)OCCOC#N,PET,3.3006155589749566,71.54487302866413,1.4142840776774157,4790.8156483303765,374.8462857654513,100,66.3642160430589,Success
CCCC(F)(F)CC(F)(F)OC,PVDF,12.051830988278278,-34.58358288009481,1.7381208262743304,1435.265126383756,474.7340858650126,25,0.0,Failed
NCC(c1ccccc1)CC(c1ccccc1)C,Polystyrene,2.548396753611695,99.08693622583736,1.0558047962675834,4431.088882205745,494.80029726198177,300,0.0,Failed
CC(=O)CC(F)(F)CC(F)(F)C#N,PVDF,12.072781870272888,-35.05543690465532,1.794223966889796,1262.1608089970218,338.0838145433917,200,853.8380509477801,Success
NCC(c1ccccc1)CC(c1ccccc1)C(=O)O,Polystyrene,2.514295838846425,96.2957793418067,1.0554020247829194,2317.578982881919,79.33503362106863,300,0.0,Failed
ClC(=O)c1ccc(cc1)C(=O)OCCOCC,PET,3.2828312914049715,72.79713362948736,1.373029302039578,2374.3336509423434,340.4164867533781,200,0.0,Failed
CCCCC(F)(F)CC(F)(F)OC,PVDF,11.916538210956872,-30.13161778917587,1.81878044722208,2923.876034049604,469.599344811925,300,0.0,Failed
CCCC(=O)c1ccc(cc1)C(=O)OCCOC(F)(F)F,PET,3.371715776854324,73.9809329803885,1.3626263525349391,2046.474708246397,423.0485604928617,300,152.543561420521,Success
CCCC(C)CC(C)C(F)(F)F,PP,2.185341848728409,-8.448982750968968,0.8625305510066622,2870.6630820014307,89.47163439203445,300,0.0,Failed
ClCC(F)(F)CC(F)(F)C#N,PVDF,11.98103201818329,-36.898830165132914,1.80114799876648,703.9260903065091,14.18311062792348,300,0.0,Failed
NC(=O)c1ccc(cc1)C(=O)OCCOC(=O)O,PET,3.21781620933416,75.7450546443554,1.398852556400339,2151.937134885984,395.613540260178,25,0.0,Failed
c1ccccc1C(=O)c1ccc(cc1)C(=O)OCCOC(F)(F)F,PET,3.2344271572703143,72.41264755101201,1.4105811536922883,2507.3402692114614,212.8534167924216,25,0.0,Failed
